energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization_uB,total_magnetization_T,band_gap,sgr,num_sites,cell_volume,weight,mp_id,formula,URL,tsne_xrd_lin1_0,tsne_xrd_lin1_1,tsne_xrd_lin2_0,tsne_xrd_lin2_1
-4.785064607209303,-205.75777811,4.662275589161316,-1.1069052839534888,2.9999994,0.08634311266402657,0.014999999999999682,5,43,404.921553630839,1136.8934,mp-758820,Li7(NiO2)12,https://materialsproject.org/materials/mp-758820,24.636416440750036,-72.63735960535345,-4.7228167548041835,-71.94361265986458
-5.7982546625,-185.5441492,4.25515840102722,-1.862905699122499,16.0000002,0.6608834547737413,0.2898999999999998,1,32,282.14511551905287,723.001465,mp-1175590,Li9Mn2Co5O16,https://materialsproject.org/materials/mp-1175590,22.55579432854661,-79.42632344037631,-9.716719041320651,-87.8144613643467
-5.109170746,-204.36682984,4.678062282238547,-1.4937755283750007,10.9999969,0.3696319425506578,0.0,12,40,346.8170945561254,977.051385,mp-1178111,Li10Co3Ni7O20,https://materialsproject.org/materials/mp-1178111,21.89599172390124,-70.7163941306849,-9.833010104065425,-75.27469271382563
-5.807143046875,-185.8285775,4.247762997466535,-1.8717940834974989,16.0000012,0.6597348901518729,0.6061000000000001,10,32,282.63633336552505,723.001465,mp-1100737,Li9Mn2Co5O16,https://materialsproject.org/materials/mp-1100737,22.47388522386404,-79.51082260745788,-9.72073058784135,-88.00059824454925
-5.80018636375,-185.60596364,4.246600898689636,-1.8648374003724992,15.9999994,0.6595543263367967,0.3881000000000001,2,32,282.71367789239423,723.001465,mp-1175470,Li9Mn2Co5O16,https://materialsproject.org/materials/mp-1175470,22.53699645904431,-79.45312735190929,-9.82882572848933,-86.70751011706378
-4.874287517741936,-151.10291305,4.5916734254762295,-1.3942042296774193,5.000006099999999,0.2178176114164035,0.06959999999999987,5,31,267.5192082663952,739.7361999999998,mp-769526,Li7MgNi7O16,https://materialsproject.org/materials/mp-769526,25.25338788924469,-70.39350315611979,-6.637107995682926,-75.02229149887827
-5.774550180625,-184.78560578,4.1813873150597205,-1.8392012172474992,17.9999997,0.7306040158021769,0.2104000000000004,1,32,287.12292551462593,723.001465,mp-1176039,Li9Mn2Co5O16,https://materialsproject.org/materials/mp-1176039,15.102757090040743,-82.17232826295522,-15.178470226551655,-87.38573774643442
-7.075064895833332,-84.90077875,4.163814601179325,-1.7646550653199995,0.0,0.0,1.6159,227,12,138.68247168934067,347.74737999999996,mp-25275,MnO2,https://materialsproject.org/materials/mp-25275,22.11933121491397,-69.09341437351826,-7.858161778207713,-71.83063088509506
-4.9528020595,-198.11208238,4.773243106108545,-1.418493734875001,4.946121099999999,0.16966898405604092,0.0,10,40,339.73454837971536,976.571795,mp-769507,Li10CoNi9O20,https://materialsproject.org/materials/mp-769507,23.945856408409004,-77.12646825014659,-4.046961811573575,-73.82402090095535
-6.024374067999999,-90.36561102,4.600257793551103,-1.833245644000001,2.0,0.17099859709672988,0.2248000000000001,12,15,136.3059694105825,377.613885,mp-759149,Li3CrCo3O8,https://materialsproject.org/materials/mp-759149,24.078994738240965,-72.70358233136565,-5.009156444338702,-72.89447654479706
-5.7831676015625,-185.06136325,4.2421837247227145,-1.8478186381849997,16.000888800000002,0.6589049045570133,0.3096000000000001,2,32,283.0080535203995,723.001465,mp-1175668,Li9Mn2Co5O16,https://materialsproject.org/materials/mp-1175668,20.930108910812596,-80.22536936011362,-12.048569453306738,-86.06767553670223
