energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization,band_gap,sgr,mp_id,formula,URL,cell_volume
-7.00043456875,-56.00347655,6.869710690722441,0.011714352500000302,5.26626455,0.0,26,mp-1226361,Cr2SbAs,https://materialsproject.org/materials/mp-1226361,145.35709163980704
-5.7575861025,-92.12137764,7.5245009264726175,-1.4920686056250003,0.0,0.0,223,mp-7561,SrPd3O4,https://materialsproject.org/materials/mp-7561,207.83056457886647
-2.72048223,-27.2048223,3.825742924470564,-1.1441249250413792,0.0,1.7447,225,mp-1113057,Cs2KAlI6,https://materialsproject.org/materials/mp-1113057,474.54743596868275
-5.880463492857142,-82.32648890000002,7.135586861319924,-1.2355676414285708,0.0,0.8489000000000004,227,mp-14100,Cd(RhO2)2,https://materialsproject.org/materials/mp-14100,177.89442690233903
-3.610598688000001,-36.10598688,5.0392468993820705,-0.9681685925236672,1.0523677,0.0,225,mp-996942,Ba6In2NF,https://materialsproject.org/materials/mp-996942,358.0588349560732
-3.254216156,-32.54216156,3.700901555766136,-1.4194154635413794,0.0,2.3591,225,mp-1112710,Cs2KScI6,https://materialsproject.org/materials/mp-1112710,498.6200298567689
-3.212258976,-32.12258976,3.764000420860381,-1.3304230800189651,0.0,2.2079,225,mp-1114457,Rb2NaScI6,https://materialsproject.org/materials/mp-1114457,441.299274303489
-2.6675552700000003,-26.6755527,3.2931034457250568,-1.0482091113999998,0.0,1.7713,225,mp-1111183,K3AlI6,https://materialsproject.org/materials/mp-1111183,456.6985654559003
-3.27751155,-32.775115500000005,3.405361987921671,-1.3634305740499997,0.0,3.1299,225,mp-1111220,K2NaYI6,https://materialsproject.org/materials/mp-1111220,463.9843040569221
-2.647217136,-26.47217136,4.208123301291616,-0.6910508786000001,0.0,0.0,225,mp-1112035,K2CuSbI6,https://materialsproject.org/materials/mp-1112035,404.44045796666046
-8.961379010833333,-107.53654813,7.810328371300415,-0.35202395666666675,0.0,0.0,124,mp-22396,Nb4SiNi,https://materialsproject.org/materials/mp-22396,194.92098138040706
-6.2624249121428575,-87.67394877,7.164963867651283,0.00015810006857159517,0.0,0.234,227,mp-16031,Sn3N4,https://materialsproject.org/materials/mp-16031,191.04142592859247
-6.6077630506666685,-198.23289152,3.8368468944691743,-2.20449897066092,1.95e-06,3.4191000000000003,15,mp-1193056,Cs2Mo3O10,https://materialsproject.org/materials/mp-1193056,617.6957513651785
-2.702333782,-27.02333782,3.8228919064132505,-1.1353566622758622,0.0,1.8835,225,mp-1112133,Cs2RbAlI6,https://materialsproject.org/materials/mp-1112133,495.0427338328041
-4.11063798,-65.77020768,3.8648807228214457,-1.5162913678286638,0.0,1.477,9,mp-756570,Rb4SnO3,https://materialsproject.org/materials/mp-756570,437.02044601431373
-4.612470612222221,-83.02447102,6.559827576978775,0.3580677533866673,1e-07,0.0,12,mp-1245461,Cd4RuN4,https://materialsproject.org/materials/mp-1245461,307.17782555646323
-4.890074721428571,-68.46104609999999,6.661911654267724,-1.6408565900000005,0.0,0.11099999999999977,227,mp-1104726,Cd2SnO4,https://materialsproject.org/materials/mp-1104726,203.16054786528642
-6.38190500625,-51.05524005,6.619719215611651,-0.05202733625000011,14.9860595,0.0,12,mp-1221834,MnCr3Te4,https://materialsproject.org/materials/mp-1221834,180.94280398301376
-9.174497691666668,-110.0939723,7.830811766465719,-0.3431863275000009,0.0,0.0,124,mp-10003,Nb4CoSi,https://materialsproject.org/materials/mp-10003,194.5128160886403
-2.531020119,-25.31020119,3.92709492407251,-1.0072520948522992,0.0,0.6818,225,mp-1114591,Rb2NaInI6,https://materialsproject.org/materials/mp-1114591,452.5124584716602
-4.4153291185,-88.30658237,4.575314866422391,-0.6542251873571431,1.25e-07,1.3799,14,mp-1105728,Ba(GaP)2,https://materialsproject.org/materials/mp-1105728,491.7332862741874
-6.972900597333332,-104.59350896,6.276143992955816,-2.5196669547499986,2.999998,0.0,121,mp-1226848,Ce4Cu3(SO)4,https://materialsproject.org/materials/mp-1226848,249.59361135069042
-4.741760015625,-75.86816025,6.301187011483577,-0.986819611875,0.0,0.0,218,mp-5408,Ag3AsO4,https://materialsproject.org/materials/mp-5408,243.7759188639988
-9.914225511666666,-118.97070614,8.161255118977596,0.1989136583333332,4.358333333333333e-06,0.0,1,mp-1094120,Nb,https://materialsproject.org/materials/mp-1094120,226.83962523803862
-8.7619225775,-70.09538062,8.014439793361358,0.5807550812500004,0.00053855,0.0,194,mp-978086,PrMo3,https://materialsproject.org/materials/mp-978086,177.65908003755004
-2.6208223680000002,-26.20822368,4.137999831611203,-0.7661103219022987,2.8999999999999998e-06,0.0,225,mp-1114522,Rb2InAsI6,https://materialsproject.org/materials/mp-1114522,450.2886145230591
-7.111784930800001,-177.79462327,5.094998507513092,-1.8657326163072003,26.000000699999998,0.02700000000000013,1,mp-863405,Mn8PbO16,https://materialsproject.org/materials/mp-863405,294.2022236067511
-3.904095962142857,-54.65734347,3.782283776306396,-0.8792252595412562,5.7000000000000005e-06,1.9853,12,mp-637251,Cs2SiSe4,https://materialsproject.org/materials/mp-637251,535.3861119367709
-2.546616582,-25.46616582,4.129917182621576,-0.853621845402299,0.0,0.2298,225,mp-1114524,Rb2InGaI6,https://materialsproject.org/materials/mp-1114524,449.07964271627844
-7.332374191666666,-87.9884903,8.594349463402155,-0.4943269066666669,1.395e-05,0.0,62,mp-1101995,NbNiGe,https://materialsproject.org/materials/mp-1101995,173.30405778664223
-5.542812344615385,-144.11312096,6.185087461847776,-0.16558907444923185,12.2356491,0.0,186,mp-570943,LaFe5H7,https://materialsproject.org/materials/mp-570943,228.30333108255363
-2.685634007,-26.85634007,3.568442535667565,-1.0850482188689656,0.0,1.7559,225,mp-1114509,KRb2AlI6,https://materialsproject.org/materials/mp-1114509,464.6151179455421
-3.282065325555555,-29.53858793,3.835461882275111,-1.6372877266666663,3e-07,3.7364,162,mp-754517,SrCa2I6,https://materialsproject.org/materials/mp-754517,402.29250245418484
-3.216258768888889,-57.89265784,3.2567674614243267,-2.0797863388800764,0.0,4.2793,140,mp-570262,Cs3ZnCl5,https://materialsproject.org/materials/mp-570262,654.0557397079506
-3.804503216428572,-53.26304503,4.6184613237598535,-0.9502893833972628,0.00268855,0.7221000000000002,166,mp-1224076,In2AgS3Cl,https://materialsproject.org/materials/mp-1224076,337.3615103342137
-2.5369058819999997,-25.36905882,3.5996655887476803,-1.035944578202299,0.0,1.2656,225,mp-1114511,KRb2InI6,https://materialsproject.org/materials/mp-1114511,501.1043882853494
-7.38974956625,-59.11799653,7.144632096960343,-0.8046154837500001,8.25e-07,0.0,62,mp-1025513,ZrGe,https://materialsproject.org/materials/mp-1025513,152.3395833727114
-3.811130321875,-60.97808515,3.822779659407989,-0.9855710662913078,0.0,1.4927,2,mp-510710,Cs2AgSbS4,https://materialsproject.org/materials/mp-510710,541.8448371849406
-2.617420836,-26.17420836,3.807123624441764,-0.9561040235189658,0.0,1.8884000000000003,225,mp-1114596,Rb2NaSbI6,https://materialsproject.org/materials/mp-1114596,469.80004255090836
-5.561785846111111,-100.11214523,4.745578952191155,-0.7652471355022215,0.0,1.0335,15,mp-1246370,Sr4GeN4,https://materialsproject.org/materials/mp-1246370,335.3192414694538
-7.019069934615384,-91.24790915,6.314219591099881,-1.4889214361803706,1.7e-06,0.0,87,mp-1209548,Rb(RuO2)4,https://materialsproject.org/materials/mp-1209548,162.45655593489377
-4.399446633,-87.98893266,3.3322879001339336,-1.9071685558312248,2e-07,1.785,71,mp-621112,Cs5Nb2S4Cl9,https://materialsproject.org/materials/mp-621112,646.655816294859
-1.6644097176923078,-21.63732633,7.669535503631259,-0.1450173969230768,7.2e-05,0.0,139,mp-1103916,TmZn12,https://materialsproject.org/materials/mp-1103916,206.5173604001129
-3.22727597,-32.2727597,4.195494336223452,-1.1829281597356325,0.0,2.4885,225,mp-1113701,Rb2YAgI6,https://materialsproject.org/materials/mp-1113701,446.9020905914357
-3.731988565,-104.49567982,4.825197810613158,-1.839485660441905,0.9999998999999999,0.0,14,mp-752565,LiAg2F4,https://materialsproject.org/materials/mp-752565,411.1374466595943
-3.3679366525,-26.94349322,5.391019018502886,-0.3005020784635417,1e-05,0.00029999999999996696,6,mp-1226777,CdAg2SnSe4,https://materialsproject.org/materials/mp-1226777,234.92567992427635
